name,year,selling_price_inr,km_driven,fuel,seller_type,transmission,owner,seats,engine_cc,max_power_bhp
Maruti Ciaz S 1.4,2017.0,800000.0,44771.0,Petrol,Dealer,Manual,First Owner,5,1373.0,91.1
Maruti Alto 800 LXI,2016.0,300000.0,31488.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Mahindra Scorpio 1.99 S6 Plus,2015.0,825000.0,60000.0,Diesel,Individual,Manual,First Owner,7,1997.0,120.0
Toyota Etios Liva 1.4 VD Dual Tone,2016.0,450000.0,104000.0,Diesel,Dealer,Manual,First Owner,5,1364.0,67.04
Honda Amaze EX i-Dtech,2013.0,360000.0,66000.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.6
Tata Indica V2 DLX,2008.0,67000.0,80000.0,Diesel,Individual,Manual,Second Owner,5,1396.0,53.5
Volkswagen Polo 1.5 TDI Comfortline,2016.0,450000.0,9700.0,Diesel,Dealer,Manual,First Owner,5,1498.0,88.0
Honda City i-DTEC V,2019.0,1200000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1498.0,97.9
Maruti Swift Dzire Tour LXI,2011.0,225000.0,85000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,85.8
Ford Ikon 1.3 Flair,2006.0,140000.0,75000.0,Petrol,Individual,Manual,First Owner,5,1299.0,70.0
Maruti Swift Dzire VDI,2016.0,675000.0,57102.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Hyundai i20 Petrol Spotz,2018.0,615000.0,24000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Maruti Alto LXi,2011.0,195000.0,46000.0,Petrol,Individual,Manual,Second Owner,5,796.0,46.3
Maruti Omni E 8 Str STD,2011.0,190000.0,70000.0,Petrol,Individual,Manual,Third Owner,8,796.0,34.2
Mahindra Scorpio S10 7 Seater,2016.0,1100000.0,60000.0,Diesel,Individual,Manual,First Owner,7,2179.0,120.0
Ford Aspire 1.5 TDCi Titanium,2017.0,615000.0,25000.0,Diesel,Individual,Manual,First Owner,5,1498.0,99.0
Honda City 1.5 V MT,2013.0,560000.0,31000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,118.0
Maruti Swift VDI BSIV,2016.0,627000.0,20000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Maruti Alto LXi,2007.0,135000.0,60000.0,Petrol,Individual,Manual,First Owner,5,796.0,46.3
Audi Q3 2.0 TDI Quattro,2017.0,2600000.0,32000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,184.0
Maruti Swift VXI,2018.0,565000.0,13600.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2013.0,454000.0,120000.0,Diesel,Individual,Manual,Second Owner,10,2499.0,72.4
Hyundai i10 Magna 1.1L,2010.0,150000.0,60000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Skoda Superb Style 1.8 TSI AT,2016.0,1490000.0,66000.0,Petrol,Dealer,Automatic,First Owner,5,1798.0,177.46
Ford Ecosport 2015-2021 1.5 Petrol Titanium BSIV,2019.0,900000.0,11800.0,Petrol,Individual,Manual,First Owner,5,1497.0,121.31
Mercedes-Benz A-Class A200 CDI Sport,2014.0,1450000.0,4900.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,136.0
Honda Brio S MT,2015.0,315000.0,22000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Maruti A-Star Vxi,2009.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,5,998.0,66.1
Maruti Baleno Zeta CVT,2020.0,875000.0,2441.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,81.8
Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017.0,575000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Maruti Wagon R Stingray VXI,2015.0,325000.0,60000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Maruti Swift VXI,2015.0,462000.0,36967.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Maruti Swift VDI BSIV,2011.0,289000.0,215000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai i20 Magna 1.4 CRDi (Diesel),2013.0,475000.0,65000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.76
Renault Duster 110PS Diesel RxZ Pack,2013.0,550000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Toyota Etios Liva G,2013.0,295000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Hyundai i20 1.4 CRDi Era,2012.0,321000.0,100000.0,Diesel,Individual,Manual,Second Owner,5,1396.0,90.0
Maruti Ignis Sigma,2017.0,465000.00000000006,30000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Hyundai i20 1.4 CRDi Asta,2011.0,220000.0,120000.0,Diesel,Individual,Manual,Second Owner,5,1396.0,90.0
Maruti Wagon R VXI,2016.0,400000.0,10000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Hyundai Verna VTVT 1.6 AT SX Option,2019.0,1225000.0,45000.0,Petrol,Dealer,Automatic,First Owner,5,1591.0,121.3
Honda Civic 1.8 V MT,2008.0,375000.0,100000.0,Petrol,Individual,Manual,Third Owner,5,1799.0,130.0
Honda City i DTEC SV,2016.0,660000.0,50000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Maruti Ritz VXI,2011.0,290000.0,85250.0,Petrol,Dealer,Manual,First Owner,5,1197.0,85.8
Maruti Swift Dzire VDI,2016.0,545000.0,47000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Tata Indica DiCOR DLG BS-III,2008.0,270000.0,120000.0,Diesel,Individual,Manual,First Owner,5,1396.0,70.0
Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,2018.0,1950000.0,60000.0,Diesel,Dealer,Manual,First Owner,7,2393.0,147.8
Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,2018.0,1991000.0,38000.0,Diesel,Dealer,Manual,First Owner,8,2393.0,147.8
Hyundai i10 Sportz,2016.0,365000.0,47000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Volkswagen Ameo 1.5 TDI Trendline,2020.0,600000.0,15000.0,Diesel,Individual,Manual,First Owner,5,1498.0,108.62
Mahindra XUV500 W8 2WD,2013.0,675000.0,80220.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Audi A6 35 TDI,2016.0,3000000.0,35000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,187.74
Volkswagen Vento 1.5 TDI Highline,2013.0,399000.0,50000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,108.6
Renault Duster 85PS Diesel RxE,2016.0,600000.0,90000.0,Diesel,Individual,Manual,Second Owner,5,1461.0,83.8
Mahindra TUV 300 T10,2018.0,800000.0,70000.0,Diesel,Individual,Manual,First Owner,7,1493.0,100.0
Maruti Ritz LXi,2012.0,290000.0,63000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,85.8
Maruti Alto 800 LXI,2018.0,336000.0,7204.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Hyundai Xcent 1.1 CRDi SX Option,2016.0,484999.99999999994,64002.0,Diesel,Dealer,Manual,First Owner,5,1120.0,71.0
Maruti Swift Vdi BSIII,2008.0,260000.0,120000.0,Diesel,Individual,Manual,Second Owner,5,1248.0,75.0
Hyundai Grand i10 1.2 CRDi Asta,2018.0,685000.0,9800.0,Diesel,Dealer,Manual,First Owner,5,1186.0,73.97
Renault Duster 110PS Diesel RxL,2013.0,650000.0,53000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Maruti Swift Dzire VDI,2017.0,700000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.02
Maruti Swift LXI Optional-O,2017.0,495000.0,21000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,83.11
BMW 3 Series GT Luxury Line,2017.0,3300000.0,72000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,188.0
Honda Amaze S i-Vtech,2016.0,475000.0,40000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.7
Mahindra Bolero SLX,2008.0,305000.0,219000.0,Diesel,Individual,Manual,Second Owner,7,2523.0,63.0
Mahindra Scorpio LX BSIV,2014.0,492000.0,120000.0,Diesel,Individual,Manual,First Owner,9,2179.0,120.0
Hyundai Grand i10 Magna,2015.0,310000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1197.0,82.0
Jaguar XF 2.2 Litre Executive,2015.0,2400000.0,60000.0,Diesel,Individual,Automatic,First Owner,5,2179.0,187.7
Maruti Alto LXi BSIII,2008.0,175000.0,30000.0,Petrol,Dealer,Manual,First Owner,5,796.0,46.3
Ford Figo Aspire 1.2 Ti-VCT Trend,2018.0,575000.0,9500.0,Petrol,Individual,Manual,First Owner,5,1196.0,86.8
Renault KWID 1.0,2018.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,5,999.0,67.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,905000.0,110000.0,Diesel,Individual,Manual,First Owner,7,2494.0,100.6
Ford Figo 1.5D Titanium Opt MT,2016.0,459999.0,69000.0,Diesel,Individual,Manual,Second Owner,5,1498.0,99.0
Maruti Celerio ZXI,2016.0,459999.0,27000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Toyota Fortuner 4x2 4 Speed AT,2012.0,1450000.0,133342.0,Diesel,Dealer,Automatic,First Owner,7,2982.0,169.0
Maruti Swift VXI,2016.0,390000.0,80000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Honda Amaze VX O i VTEC,2014.0,375000.0,52000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.7
Maruti Alto LXi,2007.0,150000.0,50000.0,Petrol,Individual,Manual,Third Owner,5,796.0,46.3
Audi Q3 35 TDI Quattro Premium Plus,2016.0,1850000.0,50000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,181.0
Honda City 1.5 S MT,2011.0,360000.0,70778.0,Petrol,Dealer,Manual,First Owner,5,1497.0,118.0
Honda City i VTEC CVT SV,2015.0,725000.0,57530.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.3
Hyundai Creta 1.6 E,2016.0,840000.0,48000.0,Petrol,Dealer,Manual,First Owner,5,1591.0,121.3
Maruti Wagon R VXI BSIII W/ ABS,2007.0,120000.0,60000.0,Petrol,Individual,Manual,First Owner,5,1061.0,64.0
Mahindra Bolero 2011-2019 SLX,2016.0,570000.0,136511.0,Diesel,Individual,Manual,First Owner,7,2523.0,62.1
Hyundai Grand i10 CRDi Sportz,2013.0,380000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1120.0,70.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2014.0,375000.0,44500.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Maruti Wagon R VXI,2004.0,33351.0,90000.0,Petrol,Individual,Manual,Third Owner,5,998.0,67.1
Hyundai i10 Magna 1.2,2010.0,190000.0,35000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Hyundai Getz 1.3 GLX,2008.0,160000.0,80000.0,Petrol,Individual,Manual,First Owner,5,1341.0,82.9
Renault KWID 1.0 RXT Optional,2018.0,415000.00000000006,35000.0,Petrol,Dealer,Manual,First Owner,5,999.0,67.0
Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,2016.0,1500000.0,35512.0,Diesel,Dealer,Automatic,First Owner,7,2755.0,171.5
Tata Indica Vista TDI LX,2013.0,140000.0,82000.0,Diesel,Individual,Manual,First Owner,5,1405.0,70.0
Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,575000.0,16000.0,Petrol,Individual,Automatic,First Owner,5,1197.0,81.86
Audi A4 2.0 TDI,2013.0,1175000.0,48000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,147.51
Renault KWID 1.0 RXT 02 Anniversary Edition,2016.0,310000.0,32736.0,Petrol,Dealer,Manual,First Owner,5,999.0,67.0
Hyundai Xcent 1.2 CRDi SX,2017.0,625000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1186.0,73.97
Ford Figo Diesel Titanium,2011.0,220000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Hyundai Grand i10 1.2 Kappa Asta,2019.0,710000.0,4000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Mahindra Bolero ZLX BSIII,2003.0,150000.0,132478.0,Diesel,Individual,Manual,Second Owner,7,2523.0,63.0
BMW 7 Series 730Ld,2015.0,5400000.0,24000.0,Diesel,Dealer,Automatic,First Owner,5,2993.0,258.0
Honda City i DTec VX,2015.0,700000.0,59000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Volkswagen Polo 1.2 MPI Comfortline,2019.0,635000.0,2000.0,Petrol,Dealer,Manual,First Owner,5,1199.0,74.0
Tata Tigor 1.05 Revotorq XZ,2017.0,420000.0,110000.0,Diesel,Individual,Manual,First Owner,5,1047.0,69.0
Mahindra XUV500 W8 4WD,2015.0,800000.0,90000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Maruti Swift Dzire ZDI Plus,2017.0,650000.0,25000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.02
Maruti Alto LXi BSIII,2008.0,100000.0,195000.0,Petrol,Individual,Manual,Second Owner,5,796.0,46.3
Hyundai i20 Active SX Dual Tone Diesel,2017.0,751000.0,68678.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.76
Maruti Swift VXI 2018,2018.0,582000.0,19000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Renault KWID AMT,2018.0,415000.00000000006,9800.0,Petrol,Dealer,Automatic,First Owner,5,999.0,67.0
Tata Harrier XM BSIV,2019.0,1500000.0,4000.0,Diesel,Dealer,Manual,First Owner,5,1956.0,138.1
Hyundai Venue SX Plus Turbo DCT,2020.0,1230000.0,6000.0,Petrol,Dealer,Automatic,First Owner,5,998.0,118.35
Maruti Alto 800 LXI,2014.0,206000.0,120000.0,Petrol,Individual,Manual,Second Owner,5,796.0,47.3
Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,2017.0,1450000.0,61000.0,Diesel,Dealer,Automatic,First Owner,7,2755.0,171.5
Renault Duster Adventure Edition,2014.0,495000.0,175000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Hyundai EON Magna Plus,2018.0,325000.0,10000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Mercedes-Benz E-Class E250 CDI Elegance,2011.0,1050000.0,64332.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,203.0
Audi Q5 40 TDI Technology,2020.0,5950000.0,1700.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,188.0
Jeep Compass 2.0 Limited,2018.0,1757000.0,24000.0,Diesel,Individual,Manual,First Owner,5,1956.0,170.0
Maruti Swift VXI Optional,2015.0,500000.0,18914.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Hyundai i20 Sportz 1.4 CRDi,2013.0,385000.0,55000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.76
Renault Duster 110PS Diesel RxZ,2018.0,1050000.0,18000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,108.45
Honda Brio V MT,2013.0,326000.0,67000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Hyundai EON D Lite Plus Option,2014.0,197000.0,14101.0,Petrol,Dealer,Manual,First Owner,5,814.0,55.2
Toyota Camry 2.5 Hybrid,2016.0,1995000.0,80000.0,Petrol,Dealer,Automatic,First Owner,5,2494.0,157.7
Volkswagen Polo Petrol Trendline 1.2L,2010.0,173000.0,350000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.9
Maruti Zen Estilo VXI BSIV,2011.0,270000.0,30000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018.0,900000.0,48000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Maruti Wagon R VXI,2019.0,450000.0,40000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.05
Ford Ecosport 1.0 Ecoboost Titanium Optional,2013.0,429000.0,49102.0,Petrol,Dealer,Manual,Second Owner,5,999.0,123.37
Maruti Ertiga VXI Limited Edition,2017.0,650000.0,70000.0,Petrol,Individual,Manual,Second Owner,7,1373.0,91.1
Volkswagen Polo 1.5 TDI Highline,2015.0,420000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1498.0,88.8
Maruti Wagon R VXI BS IV,2016.0,400000.0,20000.0,Petrol,Individual,Manual,Second Owner,5,998.0,67.04
Hyundai Xcent 1.2 Kappa S,2016.0,340000.0,80000.0,Petrol,Individual,Manual,First Owner,5,1197.0,82.0
Honda City 1.5 V MT,2010.0,370000.0,70000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,118.0
Volkswagen Vento Diesel Comfortline,2011.0,400000.0,100000.0,Diesel,Individual,Manual,Second Owner,5,1598.0,103.6
Maruti Swift VDI BSIV,2017.0,610000.0,95079.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Mahindra XUV500 W11 AT BSIV,2019.0,1650000.0,25000.0,Diesel,Individual,Automatic,Second Owner,7,2179.0,152.87
Mercedes-Benz C-Class C 200 CGI Elegance,2012.0,780000.0,67000.0,Petrol,Dealer,Automatic,First Owner,5,1796.0,186.0
Hyundai i20 Asta Option 1.2,2016.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Tata Indigo LS (TDI) BS-III,2016.0,395000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1405.0,69.01
Tata Tiago 1.2 Revotron XZ Plus,2019.0,570000.0,15000.0,Petrol,Individual,Manual,First Owner,5,1199.0,84.0
Hyundai Santro Xing GLS LPG,2012.0,185000.0,70000.0,LPG,Individual,Manual,Second Owner,5,1086.0,62.1
Mahindra Bolero 2011-2019 DI 4WD NON AC,2012.0,320000.0,80000.0,Diesel,Individual,Manual,Second Owner,8,2523.0,63.0
Hyundai i20 2015-2017 Magna 1.4 CRDi,2017.0,580000.0,35000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.73
Hyundai i20 Asta 1.2,2015.0,550000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Renault KWID RXL,2019.0,320000.0,10000.0,Petrol,Individual,Manual,First Owner,5,799.0,53.3
Maruti Swift Dzire ZDI,2018.0,780000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.02
Hyundai i10 Magna,2009.0,210000.0,67000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Ford Ecosport 2015-2021 1.5 Petrol Ambiente BSIV,2018.0,750000.0,9929.0,Petrol,Dealer,Manual,First Owner,5,1497.0,121.36
Honda City V MT,2020.0,1165000.0,4600.0,Petrol,Dealer,Manual,First Owner,5,1498.0,119.35
Mahindra XUV500 2011-2015 W8 FWD,2012.0,550000.0,80000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Maruti Wagon R CNG LXI,2013.0,250000.0,63000.0,CNG,Dealer,Manual,First Owner,5,998.0,58.33
Tata Nexon 1.2 Revotron XM,2019.0,750000.0,6700.0,Petrol,Individual,Manual,First Owner,5,1198.0,108.5
Maruti Wagon R LXI CNG,2013.0,254999.99999999997,64000.0,CNG,Dealer,Manual,First Owner,5,998.0,58.2
Honda Civic 1.8 V AT,2009.0,225000.0,65000.0,Petrol,Dealer,Automatic,First Owner,5,1799.0,130.0
Maruti Alto K10 2010-2014 VXI,2010.0,150000.0,69000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Honda City i VTEC CVT VX,2016.0,750000.0,55000.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.3
Tata Tiago 1.2 Revotron XZ,2018.0,470000.0,20000.0,Petrol,Individual,Manual,First Owner,5,1199.0,84.0
Renault KWID 1.0 RXL,2015.0,315000.0,60000.0,Petrol,Dealer,Manual,First Owner,5,999.0,67.0
Mahindra Scorpio VLX 2WD BSIII,2010.0,400000.0,127000.0,Diesel,Individual,Manual,First Owner,8,2179.0,120.0
Hyundai i20 Asta,2009.0,280000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1197.0,80.0
Hyundai Creta 1.6 VTVT SX Plus,2017.0,930000.0000000001,50000.0,Petrol,Dealer,Manual,First Owner,5,1591.0,121.3
Honda Brio VX,2013.0,290000.0,60000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Maruti Baleno Zeta Automatic,2018.0,680000.0,10000.0,Petrol,Individual,Automatic,First Owner,5,1197.0,83.1
Honda Brio 1.2 VX MT,2018.0,625000.0,18000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Hyundai Verna 1.4 VTVT,2014.0,550000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1396.0,105.5
Ford Figo Diesel Celebration Edition,2013.0,235000.0,44000.0,Diesel,Dealer,Manual,First Owner,5,1399.0,68.1
Maruti Ertiga ZDI,2013.0,475000.0,53080.0,Diesel,Dealer,Manual,First Owner,7,1248.0,88.5
Mahindra TUV 300 T8 AMT,2017.0,696000.0,50000.0,Diesel,Individual,Automatic,First Owner,7,1493.0,100.0
Renault KWID RXL,2018.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,5,799.0,53.3
Honda Jazz 1.2 V AT i VTEC,2017.0,675000.0,26000.0,Petrol,Individual,Automatic,First Owner,5,1199.0,88.7
Toyota Innova Crysta 2016-2020 2.8 GX AT 8S BSIV,2016.0,1648999.9999999998,58000.0,Diesel,Dealer,Automatic,First Owner,8,2755.0,171.5
Hyundai i10 Magna,2014.0,276000.0,60000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Honda City VX CVT,2019.0,1300000.0,20000.0,Petrol,Individual,Automatic,First Owner,5,1497.0,117.6
Honda City 1.5 S MT,2009.0,260000.0,56000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,118.0
Maruti Baleno Alpha 1.2,2017.0,770000.0,26000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,83.1
Mahindra Bolero 2011-2019 SLX,2019.0,750000.0,59872.0,Diesel,Individual,Manual,First Owner,7,2523.0,62.1
Skoda Rapid 1.6 TDI Ambition,2012.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1598.0,103.5
Maruti Wagon R VXI BS IV,2011.0,192000.0,120000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Maruti Wagon R LXI CNG,2016.0,415000.00000000006,36044.0,CNG,Dealer,Manual,First Owner,5,998.0,58.16
Ford Figo Diesel EXI,2012.0,300000.0,54000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Mahindra TUV 300 T8,2017.0,750000.0,72000.0,Diesel,Individual,Manual,First Owner,7,1493.0,100.0
Maruti Ciaz ZDi Plus SHVS,2016.0,728000.0,58400.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Mahindra Scorpio S11 BSIV,2017.0,1450000.0,55000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Toyota Etios G,2011.0,265000.0,65555.0,Petrol,Dealer,Manual,First Owner,5,1496.0,88.73
Tata Hexa XM,2017.0,1200000.0,57000.0,Diesel,Individual,Manual,First Owner,7,2179.0,153.86
Ford Figo Diesel ZXI,2014.0,360000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.05
Hyundai Elite i20 Sportz Plus BSIV,2019.0,700000.0,19000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Honda CR-V 2.0L 2WD AT,2004.0,450000.0,87000.0,Petrol,Dealer,Automatic,First Owner,5,1997.0,153.86
Hyundai Verna VTVT 1.6 SX,2019.0,1030000.0000000001,15000.0,Petrol,Individual,Manual,First Owner,5,1591.0,121.3
Maruti Swift LXI Option,2017.0,488999.99999999994,43733.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Mahindra Bolero DI,2011.0,365000.0,70000.0,Diesel,Individual,Manual,First Owner,7,2523.0,63.0
Maruti Alto 800 LXI,2017.0,250000.0,30000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Mahindra Thar LX 4-Str Hard Top Diesel AT,2020.0,1660000.0000000002,1200.0,Diesel,Dealer,Automatic,First Owner,4,2184.0,130.0
Honda City 1.5 GXI,2006.0,68000.0,51542.0,Petrol,Dealer,Manual,First Owner,5,1493.0,100.0
Maruti Alto K10 VXI,2017.0,345000.0,5914.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.05
Honda Amaze VX O i VTEC,2016.0,490000.00000000006,79000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.7
Toyota Fortuner 4x4 MT,2016.0,1800000.0,120000.0,Diesel,Individual,Manual,First Owner,7,2982.0,168.5
Maruti Alto K10 2010-2014 VXI,2010.0,245000.00000000003,78000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Maruti Vitara Brezza ZDi Plus,2016.0,750000.0,66200.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Volkswagen Polo 2015-2019 GT TSI Sport Edition,2016.0,565000.0,40000.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,103.5
Nissan Sunny XL D,2013.0,360000.0,62000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,84.8
Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,575000.0,26800.0,Petrol,Individual,Automatic,First Owner,5,1197.0,81.86
Maruti Ciaz 1.4 Delta,2019.0,848000.0,27000.0,Petrol,Dealer,Manual,First Owner,5,1373.0,91.1
Chevrolet Sail Hatchback LT ABS,2013.0,400000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1248.0,76.9
Hyundai Grand i10 Magna,2014.0,300000.0,90000.0,Petrol,Individual,Manual,First Owner,5,1197.0,82.0
BMW 3 Series 320d M Sport,2016.0,2700000.0,76000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,190.0
Volkswagen Polo Diesel Highline 1.2L,2014.0,535000.0,51200.0,Diesel,Dealer,Manual,First Owner,5,1199.0,73.9
Maruti S-Presso VXI,2019.0,420000.0,5000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.0
Volvo S60 D5 Summum,2014.0,1499000.0,57000.0,Diesel,Dealer,Automatic,First Owner,5,2400.0,215.0
Chevrolet Spark 1.0 LS,2010.0,140000.0,60000.0,Petrol,Individual,Manual,Second Owner,5,995.0,62.0
Renault KWID RXL,2015.0,335000.0,19000.0,Petrol,Dealer,Manual,First Owner,5,799.0,53.26
Nissan Micra Active XL Petrol,2013.0,192000.0,70000.0,Petrol,Individual,Manual,First Owner,5,1198.0,67.04
Volkswagen Polo 1.5 TDI Highline,2015.0,580000.0,65817.0,Diesel,Dealer,Manual,First Owner,5,1498.0,88.8
Renault KWID 1.0 RXT Optional,2016.0,260000.0,54701.0,Petrol,Dealer,Manual,First Owner,5,999.0,67.0
Hyundai i20 Active 1.4 SX,2015.0,590000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Maruti Wagon R LXI,2011.0,295000.0,62000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Maruti Baleno Alpha CVT,2018.0,730000.0,15155.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,81.8
Toyota Innova 2.5 GX 8 STR BSIV,2012.0,800000.0,102000.0,Diesel,Individual,Manual,Second Owner,8,2494.0,102.0
Honda City i DTEC VX Option,2014.0,550000.0,69000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Hyundai Xcent 1.1 CRDi S,2016.0,500000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1120.0,71.0
